time,leek_price,onion__price,onion_whole_price,leek_whole_price,mt,mlt,mht,mm,dmm,ms,rh,sun,solar,g_onion_area,g_onion_output,onion_area,onion_output,barley_area,barley_output,total.cpi,b.cpi,vege.cpi,g.onion.cpi,onion.cpi,disel.cpi,onion_export,onion_import,onion_exp.amo,onion_imp.amo,leek_export,leek_import,leek_exp.amo,leek_imp.amo,seasonal,20ago_sea,60ago_sea,120ago_sea,240ago_sea,trend,20ago_tre,60ago_tre,120ago_tre,240ago_tre,remainder,1ago_rem,2ago_rem,3ago_rem,4ago_rem,5ago_rem,6ago_rem,7ago_rem,8ago_rem,9ago_rem,10ago_rem,11ago_rem,12ago_rem,13ago_rem,14ago_rem,15ago_rem,16ago_rem,17ago_rem,18ago_rem,19ago_rem,20ago_rem,40ago_rem,60ago_rem,120ago_rem,240ago_rem
2003-04-01,1500,1800,1500,1000,13.9,19.2,9.8,0.1,3.5,3.6,44,6.5,18.09,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,97.05141924,13.39833075,-30.33800289,-8.100510529,34.18407626,1488.206031,1458.907023,1426.561373,1293.822347,954.9112353,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,101.3244867,148.5619341,151.5612863,142.2749242,515.3695145,519.4641048,812.5586951,800.224714,784.03359,781.4138945,787.5001129,827.6946465,434.6710166,203.7766299,-385.7218369,-89.09531158
2003-04-02,1400,1800,1500,1000,11.9,17.7,7.3,0,0.5,3,47,5.1,16.21,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,163.1488073,52.83043589,-25.84267146,19.85668962,49.88732558,1489.707956,1459.669451,1428.248057,1296.880248,956.7327939,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,101.3244867,148.5619341,151.5612863,142.2749242,515.3695145,519.4641048,812.5586951,800.224714,784.03359,781.4138945,787.5001129,414.1267708,197.5946145,-416.7369379,-106.6201195
2003-04-03,1400,1800,1530,1000,11.5,18,4.7,0,0,2.5,46,8.1,19.39,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,109.6105805,57.41472904,-40.51444457,14.69343517,51.48269229,1491.209881,1461.171376,1429.934741,1299.938149,958.5543525,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,101.3244867,148.5619341,151.5612863,142.2749242,515.3695145,519.4641048,812.5586951,800.224714,784.03359,781.4138945,230.845926,210.5797036,-414.6315843,-110.0370448
2003-04-04,1400,1800,1530,1000,10.3,15.5,5.7,0.1,1,1.9,56,4.1,14.06,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,79.24946207,53.29310838,-53.23808666,22.23421725,95.03764118,1492.711806,1462.673302,1430.697169,1302.99605,960.3759111,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,101.3244867,148.5619341,151.5612863,142.2749242,515.3695145,519.4641048,812.5586951,800.224714,784.03359,231.2838314,222.5409173,-425.2302671,-155.4135522
2003-04-07,1400,1800,1530,1100,10.7,18.1,4.3,12.8,61.5,2,60,2.5,10.22,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,60.98358169,35.60005915,-70.11810191,17.05092046,80.32220083,1494.213732,1464.175227,1431.459598,1306.053951,962.1974696,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,101.3244867,148.5619341,151.5612863,142.2749242,515.3695145,519.4641048,812.5586951,800.224714,235.3407879,38.65850405,-423.1048712,-142.5196705
2003-04-08,1400,1800,1530,1200,9.4,13,6.9,8.9,89,3.3,75,1.9,9.53,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,108.2415108,21.76415278,-84.76002193,31.05266348,66.94808945,1495.715657,1465.677152,1432.222026,1309.111852,964.0190282,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,101.3244867,148.5619341,151.5612863,142.2749242,515.3695145,519.4641048,812.5586951,262.6358397,52.53799559,-440.164515,-130.9671177
2003-04-09,1600,1800,1530,1400,7.5,11.8,3.6,1.2,10.3,2.3,69,4,11.73,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,73.30896378,13.35681783,-94.64003718,45.58296608,86.88573831,1497.217582,1467.179077,1432.984455,1312.169752,965.8405868,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,101.3244867,148.5619341,151.5612863,142.2749242,515.3695145,519.4641048,272.6451771,61.65558238,-457.7527184,-152.7263251
2003-04-10,1800,1800,1530,1500,9.4,16.4,2.2,0,2,2,60,9.3,21.91,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,53.09070245,15.94948289,-100.2343382,35.63707819,91.43067182,1498.719507,1468.681003,1433.746883,1315.227653,967.6621454,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,101.3244867,148.5619341,151.5612863,142.2749242,515.3695145,292.1307051,66.48745488,-450.8647313,-159.0928172
2003-04-11,1800,1800,1530,1500,9.8,12.4,6.7,11.5,70,1.6,83,0,3.48,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,21.11053635,-12.45785205,-132.8286391,17.8816665,91.13177118,1500.221432,1470.182928,1434.509312,1318.285554,969.483704,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,101.3244867,148.5619341,151.5612863,142.2749242,298.2828997,98.31932738,-436.1672205,-160.6154752
2003-04-12,1800,1800,1530,1400,12.9,19.1,8.8,0.1,1,2.5,71,5.3,14.52,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,2.225608348,-23.24613938,-134.7562734,-1.730888047,94.88048958,1501.723358,1471.684853,1435.27174,1321.343455,971.3052626,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,101.3244867,148.5619341,151.5612863,274.9112848,499.4845332,-419.6125667,-166.1857521
2003-04-14,1800,1800,1530,1400,12.9,20.1,7.2,0,0,1.6,47,8.8,21.75,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,41.24544225,-21.74871242,-99.39819344,7.847033595,60.81968418,1503.225283,1473.186778,1436.034169,1324.401356,973.1268211,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,101.3244867,148.5619341,290.5872889,1063.364025,-432.2483892,-133.9465053
2003-04-15,1800,1800,1200,1200,13.3,21.9,4.3,0,0,1.7,47,10.7,22.6,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,96.12241901,23.98680978,-80.70678012,-11.28933048,66.61602164,1504.727208,1474.688704,1436.796597,1327.459256,974.9483797,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,101.3244867,305.9299597,943.910183,-416.1699259,-141.5644014
2003-04-16,1800,1800,1200,1100,15.3,24.2,6.6,0,0,2,47,10.9,22.94,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,86.57082434,25.38899864,-68.96774776,24.19335307,44.79331147,1506.229133,1476.190629,1437.559026,1330.517157,976.7699383,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,98.42037262,306.8916781,931.4087221,-254.7105103,-121.5632498
2003-04-17,1800,1800,1200,1050,17.8,25.4,9.4,0,0,2.6,57,7,19.2,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,89.30885477,71.00614456,-24.70490587,58.34270328,20.82774417,1507.731059,1477.692554,1438.321454,1333.575058,978.5914969,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,51.30130147,296.8533966,886.3834518,-291.9177613,-99.41924105
2003-04-18,1700,1800,1200,1050,16.9,22.5,11.7,26.4,62.5,2.7,77,2.1,7.73,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,34.18407626,46.7476128,-35.89152187,85.06348207,-23.18544219,1509.232984,1479.194479,1439.083883,1336.632959,980.4130555,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,-25.94209201,575.6887851,796.8076393,-321.6964409,-57.22761328
2003-04-21,1700,1800,1200,1050,11.5,17.7,6.2,0,0,2.7,61,10.6,24.78,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,49.88732558,46.96490289,-50.8232788,103.8794989,-9.436723779,1510.734909,1480.696404,1439.846311,1339.69086,982.234614,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,-27.66130733,570.8685279,810.9769678,-343.5703586,-72.79789027
2003-04-22,1700,1800,1200,1300,11,15.2,6.6,0.8,6.5,1.8,66,1.6,10.07,13331,378849,15314,933095,48773,187818,73.828,74.753,85.33,102.12,128.721,61.268,0,12458,0,4151,0,17.2,0,16,51.48269229,50.99481786,-26.23970022,126.9087189,20.9786613,1512.236834,1482.19833,1440.608739,1342.74876,984.0561726,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,-33.19314753,679.3090221,785.6309607,-369.6574794,-105.0348339
2003-05-02,1600,1100,1200,1700,16.8,24.7,9.3,0,0,2.1,53,11.6,25.95,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,95.03764118,41.95164369,-24.68426005,112.8565862,49.48928446,1513.73876,1483.700255,1441.371168,1345.806661,985.8777312,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,-25.65189859,710.7975979,583.3130921,-358.6632475,-135.3670157
2003-05-03,1600,1100,710,750,17.4,25.9,8.9,0,0,1.6,56,10.4,24.89,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,80.32220083,41.6636875,6.020581356,62.68229347,52.93930247,1515.240685,1485.20218,1442.133596,1348.864562,987.6992898,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,-26.86586763,710.2458079,551.8458222,-211.5468555,-140.6385923
2003-05-06,1600,1100,710,900,16.2,18.9,14,9,42.5,1.4,80,0.1,5.41,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,66.94808945,70.51884741,122.0701031,30.36884383,51.70609218,1516.74261,1486.704105,1442.896025,1351.922463,989.5208484,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,-57.22295278,820.8937571,435.033872,-182.2913067,-141.2269406
2003-05-07,1500,1100,710,900,16.2,20.2,11.1,47,128.5,2.6,88,0,2.21,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,86.88573831,97.05141924,121.67053,16.40650685,40.46949283,1518.244535,1488.206031,1443.658453,1354.980364,991.342407,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,-85.25744983,827.6946465,434.6710166,-171.3868705,-131.8118998
2003-05-09,1400,1100,710,900,12.6,19.4,6.2,0,0.5,1.5,63,10.7,24.59,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,91.43067182,163.1488073,141.4523474,12.96192204,22.88217943,1519.960929,1489.707956,1444.420882,1358.038265,993.1639655,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,-252.8567631,787.5001129,414.1267708,-171.0001865,-116.046145
2003-05-10,1500,1100,670,1100,14.4,21.7,7.7,0,0,1.4,61,9.2,22.45,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,91.13177118,109.6105805,123.9707638,-2.922095109,11.14373652,1521.677323,1491.209881,1445.18331,1361.096165,994.9855241,-112.8090939,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,-200.8204616,781.4138945,230.845926,-158.1740702,-106.1292606
2003-05-12,1500,1100,670,1100,16.7,24.1,9.5,0,0,1.3,65,8.4,21.81,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,94.88048958,79.24946207,122.7704299,-0.09809308,-10.52770579,1523.393717,1492.711806,1445.945739,1364.154066,996.8070827,-118.2742061,-112.8090939,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,-171.9612684,784.03359,231.2838314,-164.055973,-86.27937692
2003-05-13,1500,1100,670,1100,18.8,26,11.6,0.2,33.5,1.5,66,7.4,20.72,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,60.81968418,60.98358169,117.9510449,-17.82571968,-11.1065812,1525.11011,1494.213732,1446.708167,1365.84075,998.6286413,-85.92979446,-118.2742061,-112.8090939,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,-155.1973132,800.224714,235.3407879,-248.0150304,-87.52206009
2003-05-14,1500,1100,670,1000,18.3,23.5,14.5,2.4,46,2.7,71,2.9,14.35,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,66.61602164,108.2415108,89.89356465,-34.35816012,-25.69196399,1526.826504,1495.715657,1447.470596,1367.527434,1000.4502,-93.44252568,-85.92979446,-118.2742061,-112.8090939,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,-203.9571676,812.5586951,262.6358397,-233.1692739,-74.75823588
2003-05-15,1500,1100,670,1000,17.7,22.7,14.1,0.8,34.5,2.6,67,3.6,16.29,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,44.79331147,73.30896378,79.12179871,-41.50964818,-42.98939405,1528.542898,1497.217582,1448.233024,1369.214118,1002.271758,-73.33620927,-93.44252568,-85.92979446,-118.2742061,-112.8090939,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,29.47345423,519.4641048,272.6451771,-227.7044698,-59.2823644
2003-05-16,1500,1100,670,900,17.1,23.6,12,0,0,1.8,63,8.7,23.2,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,20.82774417,53.09070245,58.8738423,-38.42304101,-55.8999683,1530.259292,1498.719507,1448.995453,1370.900802,1004.958645,-51.08703573,-73.33620927,-93.44252568,-85.92979446,-118.2742061,-112.8090939,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,248.1897903,515.3695145,292.1307051,-232.477761,-49.05867654
2003-05-17,1500,1100,670,800,17.3,24.4,11.2,0,1.5,1.6,62,9.8,23.38,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,-23.18544219,21.11053635,51.95921922,-21.33643383,-34.83021851,1531.975685,1500.221432,1449.757881,1372.587486,1007.645531,-8.790243131,-51.08703573,-73.33620927,-93.44252568,-85.92979446,-118.2742061,-112.8090939,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,278.6680312,142.2749242,298.2828997,-251.2510521,-72.81531272
2003-05-19,1500,1100,670,900,17.8,24.5,11.9,0,17.5,1.5,66,7.9,21.4,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,-9.436723779,2.225608348,74.56840566,-36.20220761,-57.56999253,1533.692079,1501.723358,1450.52031,1374.27417,1010.332418,-24.2553553,-8.790243131,-51.08703573,-73.33620927,-93.44252568,-85.92979446,-118.2742061,-112.8090939,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,296.051034,151.5612863,274.9112848,-238.0719623,-52.76242509
2003-05-20,1500,1000,670,1000,17.9,24.4,12.5,0,0.3,1.7,65,6.3,17.99,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,20.9786613,41.24544225,58.12997305,-56.40131471,-72.30976656,1535.408473,1503.225283,1451.282738,1375.960854,1013.019304,-56.38713413,-24.2553553,-8.790243131,-51.08703573,-73.33620927,-93.44252568,-85.92979446,-118.2742061,-112.8090939,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,255.5292748,148.5619341,290.5872889,-219.5595392,-40.70953746
2003-05-21,1500,1000,600,900,17.9,24.8,11.9,0,0,1.4,68,7.8,19.89,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,49.48928446,96.12241901,42.02487378,-73.40994563,-35.33525486,1537.124867,1504.727208,1452.045167,1377.647538,1015.70619,-86.61415106,-56.38713413,-24.2553553,-8.790243131,-51.08703573,-73.33620927,-93.44252568,-85.92979446,-118.2742061,-112.8090939,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,199.1503728,101.3244867,305.9299597,-204.2375922,-80.37093555
2003-05-22,1500,1000,540,900,18.6,25.8,13.1,0.1,2.5,1.3,69,5.7,18.62,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,52.93930247,86.57082434,40.30072689,-72.18048131,-48.45598127,1538.84126,1506.229133,1452.807595,1379.334222,1018.393077,-91.78056283,-86.61415106,-56.38713413,-24.2553553,-8.790243131,-51.08703573,-73.33620927,-93.44252568,-85.92979446,-118.2742061,-112.8090939,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,207.2000423,98.42037262,306.8916781,-207.1537405,-69.93709554
2003-05-23,1500,900,520,800,19.3,26.5,12.6,0.2,9.5,1.4,66,7.9,20.69,13331,378849,15314,933095,48773,187818,73.695,74.753,76.191,77.066,112.131,57.618,0,9293,0,3940,0,14.3,0,14,51.70609218,89.30885477,49.57658,-77.28435033,-51.52908862,1540.557654,1507.731059,1453.570023,1381.020906,1021.079963,-92.2637463,-91.78056283,-86.61415106,-56.38713413,-24.2553553,-8.790243131,-51.08703573,-73.33620927,-93.44252568,-85.92979446,-118.2742061,-112.8090939,-211.3916008,-105.1302735,16.30930054,4.437114398,-8.776400721,136.2804734,139.3777653,156.5829399,202.9600866,51.30130147,296.8533966,-203.7365555,-69.55087457
